link,type_of_food,title,description,author_name,cook_time,num_of_people,calories,num_of_ingredients,ingredients,step,note,post_date
https://vnexpress.net/doi-song-cooking-canh-bau-nhoi-thit-4512593.html,Món ngon hàng ngày,Cách nấu canh bầu nhồi thịt ngọt mát,"Theo Đông y, quả bầu vị ngọt, tính hàn có tác dụng trừ độc, giải nhiệt, nhuận phổi... canh bầu nhồi thịt đơn giản lại bổ dưỡng rất tốt cho những ngày chuyển mùa.",Bùi Thủy,30 phút,4-6 người,736 kcal,6,"['1 quả bầu non', '250 gr thịt heo xay', '1 tai mộc nhĩ', '3 củ hành khô', 'Rau gia vị: Rau mùi, hành lá', 'Gia vị: Mắm, muối, hạt nêm, hạt tiêu']",[],[],"Thứ bảy, 17/9/2022, 18:02 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ba-chi-chien-mam-4510376.html,Món ngon hàng ngày,"Cách làm thịt ba chỉ chiên mắm da giòn, thịt mềm","Món ăn dân dã này luôn đưa cơm bất kể vào mùa nào với thịt đẫm nước sốt màu hổ phách đậm đà, da giòn và thịt mềm.",Bùi Thủy,55 phút,4-6 người,3.270 kcal,7,"['800 gr ba chỉ (ba rọi)', '1 củ gừng', '1 củ tỏi', '6 củ hành tím', '1 muỗng canh bột chiên giòn', 'Gia vị: Mắm, muối, đường, hạt nêm, hạt tiêu, tương ớt, ớt (tùy chọn)', 'Dầu ăn']",[],[],"Thứ hai, 12/9/2022, 17:30 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ech-xao-mang-4504827.html,,Cách làm ếch xào măng - món chân quê vào nhà hàng,"Thịt ếch dai ngon, măng chua giòn, thêm chút the cay từ ớt, thoảng mùi thơm từ hành lá, rau mùi tàu. Món dân dã này ăn chơi lai rai hay ăn cơm đều ngon.",Bùi Thủy,35 phút,4-5 người,940 kcal,10,"['500 gr thịt ếch', '300 gr măng (măng chua hoặc măng tươi tùy chọn)', '4 tép tỏi', '1 nhánh nghệ tươi (hoặc bột nghệ)', '1 - 2 tai mộc nhĩ (tùy chọn)', '1 - 2 quả ớt (tùy chọn)', 'Hành lá, rau mùi tàu', 'Gia vị: Mắm, muối, dầu hào, hạt nêm, hạt tiêu', 'Gừng, rượu trẳng để khử tanh khi sơ chế', 'Dầu ăn, bột năng (tùy chọn)']",[],[],"Chủ nhật, 28/8/2022, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ca-nuong-muoi-ot-4504633.html,,Cách làm món cá nướng muối ớt đổi vị cuối tuần,"Thịt cá da giòn, bên trong mềm ngọt, dậy mùi thơm của sả, tỏi, vị cay tê lưỡi từ ớt, vị mặn ngọt hài hòa. Món này khi ăn cuốn cùng bún, các loại rau củ chấm nước mắm chua ngọt rất hấp dẫn.",Bùi Thủy,60 phút,4-6 người,1.713 kcal,10,"['1 con cá (rô phi, diêu hồng, cá chim, cá chẽm...)', '4 củ hành tím', '4 tép tỏi', '2 củ sả', '2 quả ớt', 'Gia vị: Muối, đường, hạt nêm', 'Dầu màu điều', 'Tóp mỡ tùy chọn', 'Rau ăn kèm: Dưa chuột, dứa, chuối xanh, cà rốt, rau thơm', 'Bún, bánh tráng']",[],[],"Thứ bảy, 27/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-dau-phu-nhoi-thit-sot-ca-chua-4503398.html,,,,,,,,,,,,
https://vnexpress.net/doi-song-cooking-ca-nuc-kho-thom-dam-vi-hao-com-4500760.html,Món ngon hàng ngày,Cách làm cá nục kho thơm đậm vị hao cơm,"Thịt cá săn chắc, đậm vị mặn ngọt cay, dứa (thơm) chua chua quyện vị ngọt thơm từ cá ăn cùng cơm rất đưa miệng.",Bùi Thủy,120 phút,4-6 người,1.596 kcal,9,"['1 kg cá nục', '1/2 trái thơm (dứa)', '1 trái dừa lấy nước', '2 - 3 quả cà chua', '4 củ hành tím', '4 tép tỏi', '2 quả ớt', 'Gia vị: Mắm, muối, đường, hạt nêm, hạt tiêu, nước màu', 'Mỡ lợn hoặc dầu ăn']",[],[],"Thứ tư, 17/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ngan-xao-lan-gion-ngon-nhu-nha-hang-4499915.html,Món ngon hàng ngày,"Cách làm ngan xào lăn, giòn ngon như nhà hàng","Thịt ngan chín vừa tới ngọt giòn mà không dai, dậy mùi thơm của sả, chút the cay từ ớt giúp cho bữa cơm gia đình thêm hấp dẫn.",Bùi Thủy,30 phút,4-5 người,998 kcal,9,"['400 gr thịt lườn ngan', '4 cây sả', '4 tép tỏi', '2 củ hành khô', '1 nhánh gừng bánh tẻ', '1 - 2 quả ớt', '1 nắm hành lá, rau ngổ', 'Gia vị: Nước mắm, dầu hào, hạt nêm, hạt tiêu', 'Dầu ăn']",[],[],"Thứ hai, 15/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-bun-gao-xao-chay-4497090.html,,"Cách làm bún gạo xào chay mềm tơi, thấm vị hài hòa","Bún gạo mềm tơi, thấm vị hài hòa, các rau củ quả chín tới, màu sắc tươi mới, không bị ra nước. Một món ăn thanh đạm lại đầy đủ dinh dưỡng.",Bùi Thủy,40 phút,4 - 6 người,917 kcal,12,"['250 gr bún gạo khô', '5 miếng đậu phụ', '1 củ cà rốt', '1 củ hành tây', '1 chén (bát) giá đỗ', '1/4 cây bắp cải', '1 nắm hành lá', '1/2 quả ớt chuông xanh', '1/2 quả ớt chuông đỏ', '4 củ hành khô', 'Gia vị: Nước tương, đường, nước màu, muối, hạt nêm chay, nước hàng, giấm, hạt tiêu', 'Dầu ăn']",[],[],"Thứ hai, 8/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-bun-oc-nong-4496617.html,,Cách làm bún ốc nóng - nét ẩm thực dân dã Hà thành,"Dẫu ra đời muộn so với bún ốc nguội, nhưng bún ốc nóng lại được lòng người sành ăn bởi ốc giòn ngon, nước dùng chua thanh nhẹ.",Bùi Thủy,60 phút,4-6 người,1.923 kcal,8,"['2 kg ốc nhồi (hoặc ốc mít)', '3 - 4 quả cà chua', '4 củ hành khô', 'Gia vị: Mắm, muối, hạt nêm, ớt bột, mắm tôm, dấm bỗng nếp', 'Hành khô phi', 'Bún tươi', 'Các loại rau sống ăn kèm: Xà lách, tía tô, kinh giới, hoa chuối bào...', 'Dầu ăn']",[],[],"Thứ bảy, 6/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-mong-toi-xao-toi-4495929.html,Món ngon hàng ngày,"Cách làm mồng tơi xào tỏi đơn giản, ngon như nhà hàng","Mồng tơi có tác dụng nhuận tràng, thanh nhiệt, trị đau xương khớp, chữa suy nhược, chữa đinh nhọt. Món mồng tơi xào tỏi bình dân nhưng được đưa vào thực đơn nhiều nhà hàng.",Bùi Thủy,15 phút,4 - 6 người,559 kcal,5,"['2 bó rau mồng tơi', '1 củ tỏi', 'Gia vị: Mắm, muối, hạt nêm, hạt tiêu, ớt (tùy chọn)', 'Mỡ lợn (hoặc dầu ăn)', 'Nước lạnh, đá viên']",[],[],"Thứ năm, 4/8/2022, 17:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-cach-lam-mon-than-lon-rim-tieu-4495379.html,Món ngon hàng ngày,Cách làm món thăn lợn rim tiêu ngon đậm đà hết sạch nồi cơm,"Với nguyên liệu và cách làm đơn giản, thăn lợn rim tiêu là món ăn trân quý thời xưa, được ưu ái trong thực đơn cho bà đẻ, người ốm, người già.",Bùi Thủy,15 phút,4-5 người,1.215 kcal,4,"['500 gr thịt thăn lợn', '2 - 3 củ hành khô', 'Hành lá (tùy chọn)', 'Gia vị: Mắm, muối, hạt tiêu, hạt nêm']",[],[],"Thứ tư, 3/8/2022, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-tau-hu-khia-nuoc-dua-4495062.html,Món ngon hàng ngày,Cách làm tàu hủ khìa nước dừa đơn giản mà hao cơm,"Tàu hủ lên màu vàng đỏ bắt mắt, đậu bên ngoài dẻo dai, bên trong mềm mại, nước sốt sánh sệt hài hòa vị mặn ngọt đẩy đưa vị giác rất 'hao cơm'.",Bùi Thủy,45 phút,4-5 người,905 kcal,7,"['500 gr tàu hủ (đậu phụ)', '3 tép tỏi', '3 củ hành khô', '2 quả ớt (tùy chọn)', '1 quả dừa lấy nước (khoảng 250ml)', 'Gia vị: mắm, muối, đường, hạt tiêu, tương cà, tương ớt', 'Dầu ăn']",[],[],"Thứ ba, 2/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-mi-tom-xao-bo-4493944.html,Món ngon hàng ngày,"Cách làm mì tôm xào bò đơn giản, ngon như nhà hàng","Sợi mì mềm dai, thịt bò ngọt tự nhiên, các rau củ quả xanh giòn, khô ráo. Món ăn đơn giản nhưng lại được nhiều người yêu thích.",Bùi Thủy,20 phút,3-4 người,2.004 kcal,11,"['200 gr thịt bò', '3 gói mì tôm', '1 bó rau cải ngọt', '1/2 củ cà rốt', '1/2 củ hành tây', 'Cần, tỏi tây (tùy chọn)', 'Hành lá, rau mùi', '4 tép tỏi', '1 nhánh gừng nhỏ', 'Gia vị: Nước tương, dầu hào, đường, tương ớt, hạt tiêu.', 'Dầu ăn']",[],[],"Thứ bảy, 30/7/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-be-tai-chanh-4493654.html,Món ngon hàng ngày,"Bí quyết cách làm bê tái chanh thịt mềm, bì giòn","Thịt bê mềm ngọt, bì giòn, dậy mùi thơm của sả, chút the cay của ớt, vị chua cay mặn ngọt hài hòa. Cuốn bánh tráng ăn cùng khế chua, chuối xanh, dứa rồi chấm tương bần rất ngon.",Bùi Thủy,45 phút,4-5 người,1.010 kcal,8,"['400 gr thịt bê ba chỉ', '1 nhánh gừng', '2 cây sả', '2 quả ớt', '2 quả chanh', '2 lá chanh', 'Rau củ quả ăn kèm: Dứa, chuối xanh, khế chua, đinh lăng, rau ngổ, rau mùi...', 'Gia vị: Mắm, muối, đường, tương đậu nành']",[],[],"Thứ sáu, 29/7/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-gia-cay-an-phu-4492308.html,Giả cầy,Cách nấu giả cầy An Phú - món ngon đặc sản Thái Bình,"Khác với giả cầy Hà Nội đặc trưng bởi vị chua, giả cầy Nghệ An đượm vị ngọt mật mía, giả cầy miền Tây thơm mùi chao thì giả cầy An Phú (Thái Bình) hấp dẫn bằng sự mộc mạc.",Bùi Thủy,50 phút,4 - 5 người,1.566 kcal,5,"['500 gr thịt ba chỉ (nạc mỡ đan xen)', '1 nhánh riềng bánh tẻ (không non quá, không già quá)', '3 nhánh sả (tùy chọn)', 'Gia vị: Mắm, muối, hạt nêm, hạt tiêu, ớt', 'Ăn kèm: Lá mơ tam thể, rau húng, rau mùi (tùy chọn)']",[],[],"Thứ ba, 26/7/2022, 17:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-tom-chien-xu-sot-me-4491859.html,,Cách làm tôm chiên xù sốt me đổi vị cho bữa cơm gia đình,"Tôm vỏ ngoài giòn rụm, bên trong ngọt mềm, sốt me chua ngọt hài hòa vị là món ăn dễ làm, có thể làm món đổi vị cho bữa cơm gia đình.",Bùi Thủy,90 phút,4-5 người,2.134 kcal,8,"['400 gr tôm tươi', '1 quả trứng gà', '1 gói bột chiên xù', '1/2 gói bột chiên giòn', '4 tép tỏi (hoặc bột tỏi)', '1 vắt me khô hoặc 1-2 quả me xanh', 'Gia vị: Mắm, muối, đường, hạt tiêu, tương ớt, tương cà', 'Dầu ăn']",[],[],"Thứ hai, 25/7/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ca-ro-dong-chien-gion-4491437.html,Món ngon hàng ngày,Cách làm cá rô đồng chiên giòn - món chân quê gây thương nhớ,"Từng con cá rô đồng vàng ươm, giòn rụm, chấm nước mắm, ăn kèm rau luộc, cơm trắng đã trở thành nỗi nhớ của không ít người xa quê.",Bùi Thủy,55 phút,4-6 người,1.365 kcal,5,"['400 gr cá rô đồng', 'Muối ăn', 'Rượu trắng', 'Mỡ lợn (hoặc dầu thực vật)', 'Nước mắm chấm (mắm nhĩ, mắm gừng tỏi ớt hoặc mắm ngâm sấu ớt).']",[],[],"Chủ nhật, 24/7/2022, 19:07 (GMT+7)"
https://vnexpress.net/doi-song-cooking-goi-buoi-tom-muc-kho-4490135.html,,"Cách làm gỏi bưởi tôm, mực khô - món ngon đãi tiệc","Món ăn là sự hài hòa sắc và vị với bưởi hồng mọng nước, vị chua the kết hợp mực ngọt thơm, đậu phộng giòn bùi chiếm trọn cảm tình trong thực đơn đãi tiệc ngày hè.",Bùi Thủy,60 phút,4-6 người,631 kcal,11,"['1 trái bưởi da xanh', '1 con mực khô', '100 gr tôm tươi', '1 quả dưa chuột', '1/2 củ cà rốt', '4 tép tỏi', '2 quả ớt', '1 trái chanh', 'Gia vị: mắm, đường', 'Lạc rang giã dập', 'Rau thơm']",[],[],"Thứ sáu, 22/7/2022, 17:19 (GMT+7)"
https://vnexpress.net/doi-song-cooking-chim-cut-chien-bo-4489093.html,Món ngon hàng ngày,"Cách làm chim cút chiên bơ da giòn, mềm như nhà hàng","Thịt chim mềm ngọt, thấm vị, lớp da bên ngoài giòn thơm, màu lên bóng mướt, óng ả hấp dẫn.",Bùi Thủy,60 phút,3-4 người,2.364 kcal,10,"['4 - 5 con chim cút', '80 gr bơ', '1 thanh quế nhỏ', '1 quả thảo quả', '2 - 3 cái hoa hồi', '1/2 củ hành tây', '4 củ hành khô', '1 củ tỏi', 'Muối, đường, hắc xì dầu, mật ong, hạt nêm, hạt tiêu, ngũ vị hương, dầu hào, dầu màu điều, rượu trắng, tương ớt (tùy chọn).', 'Dầu ăn']",[],[],"Thứ hai, 18/7/2022, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-thit-ba-chi-ran-hung-liu-4488761.html,,Cách làm thịt ba chỉ rán húng lìu kiểu Bắc,"Phần bì giòn, phần thịt mềm ngọt, dậy mùi thơm của húng lìu, hành, tỏi ăn kèm rau sống rất ‘đưa cơm’’ trong ngày hè.",Bùi Thủy,50 phút,4-6 người,2.194 kcal,7,"['500 gr thịt ba chỉ', '1 thìa cà phê húng lìu', '5 củ hành khô', '1 củ tỏi', 'Gia vị: mắm, muối, đường, hạt nêm, hạt tiêu', 'Dầu ăn, dầu màu điều', 'Rau sống ăn kèm']",[],[],"Chủ nhật, 17/7/2022, 17:13 (GMT+7)"
https://vnexpress.net/doi-song-cooking-mien-mang-vit-4488516.html,,Cách làm miến măng vịt thơm ngon tại nhà,"Thịt vịt mềm ngọt, nước dùng hài hòa vị, măng tươi giòn sần sật, miến trong dai thu hút từ cái nhìn đầu tiên.",Bùi Thủy,90 phút,5-6 người,2.608 kcal,9,"['1 con vịt', '1 - 2 củ măng tươi', '1 nhánh gừng già', '100 gr nấm hương khô', '1-2 tai mộc nhĩ', '4 củ hành khô', '4 tép tỏi', 'Gia vị: Mắm, muối, đường, hạt nêm, hạt tiêu', '1 bó miến dong']",[],[],"Thứ bảy, 16/7/2022, 19:04 (GMT+7)"
https://vnexpress.net/doi-song-cooking-bun-doc-mung-ha-noi-4487736.html,,Cách làm bún dọc mùng Hà Nội,"Bún dọc mùng Hà Nội còn có tên bún bung, bún ''ngứa lưỡi'' được nhiều người yêu thích bởi thịt chân giò mềm, móng giò sần sật, dọc mùng giòn, mọc mềm ngọt, nước thanh nhẹ.",Bùi Thủy,90 phút,6 - 8 người,2.519 kcal,12,"['1 móng giò heo (khoảng 500 g)', '500 g sườn', '400 g thịt chân giò lọc xương, bó tròn lại', '200 g thịt vai xay', '100 g giò sống', '2 tai mộc nhĩ', '5 cái nấm hương', '1 nắm miến nhỏ', '1 bó dọc mùng', 'Hành củ khô, cà chua (tùy chọn)', 'Rau thơm: Hành lá, mùi tàu, rau mùi', 'Gia vị: Mắm, muối, hạt nêm, nghệ tươi (hoặc bột nghệ), sấu hoặc mẻ tạo độ chua.']",[],[],"Thứ năm, 14/7/2022, 17:17 (GMT+7)"
https://vnexpress.net/doi-song-cooking-thit-ba-chi-kho-trung-cut-4487181.html,Món ngon hàng ngày,Cách làm thịt ba chỉ kho trứng cút đậm đà,"Thịt lên màu hổ phách, trứng cút thấm vị, nước kho sóng sánh chấm cùng rau củ quả luộc rất ''hao cơm''. Đây là món ăn phổ biến ở miền Nam.",Bùi Thủy,50 phút,4-6 người,1.908 kcal,7,"['600 gr thịt ba chỉ quế (ba chỉ nạc mỡ đan xen)', '18 - 20 quả trứng cút', 'Nước dừa tươi', '2 củ hành khô', '4 tép tỏi', 'Hành lá', 'Gia vị: Mắm, muối, đường, hạt nêm, hạt tiêu, ớt']",[],[],"Thứ tư, 13/7/2022, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-mien-xao-hai-san-4483171.html,Món ngon hàng ngày,Bí quyết làm miến xào hải sản không bị dính,"Sợi miến mềm ngon, hải sản khô ráo nước, rau củ quả chín tới giòn ngọt, vị hài hòa rất hấp dẫn.",Bùi Thủy,30 phút,3-4 người,1.366 kcal,13,"['2 nắm miến (khoảng 200 g)', '100 gr mực tươi (1 con)', '100 gr tôm', '100 gr thịt ba chỉ', '2 quả trứng gà', '1 củ hành tây', '1/2 quả ớt chuông đỏ', '1/2 quả ớt chuông xanh', '1/2 củ cà rốt', '2 tai mộc nhĩ', 'Tỏi, hành khô, hành lá, rau mùi', 'Gia vị: Dầu hào, nước tương, đường, hạt nêm, hạt tiêu', 'Dầu ăn']",[],[],"Chủ nhật, 3/7/2022, 17:35 (GMT+7)"
https://vnexpress.net/doi-song-cooking-thit-bo-xao-hoa-thien-ly-4482951.html,,"Cách làm thịt bò xào hoa thiên lý nhanh gọn, bổ dưỡng cho ngày hè","Thịt bò mềm ngọt, hoa thiên lý giữ màu xanh tươi, giòn ngon hấp dẫn. Một món ăn nhanh gọn, bổ dưỡng cho ngày hè.",Bùi Thủy,20 phút,4-5 người,826 kcal,6,"['300 gr hoa thiên lý', '200 gr thịt bò', '3 - 4 tép tỏi', 'Ớt (tùy chọn)', 'Gia vị: Mắm, dầu hào, hạt nêm, hạt tiêu', 'Dầu ăn']",[],[],"Thứ bảy, 2/7/2022, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-canh-bau-tom-4481255.html,,Cách nấu canh bầu tôm ngon ngọt thanh hương vị đồng quê,"Tùy theo khẩu vị mà mỗi người, mỗi vùng miền băm hoặc nạo bầu nấu cùng tôm nõn hoặc giã đầu râu tôm, tép nấu riêu đều ngọt thơm.",Bùi Thủy,30 phút,4 - 6 người,250 kcal,4,"['1 quả bầu non', '50 gr tôm khô (hoặc 100 gr tép đồng, tôm tươi) tùy chọn', 'Mắm, muối, hạt nêm', 'Hành lá, rau mùi (tùy chọn)']",[],[],"Thứ ba, 28/6/2022, 17:01 (GMT+7)"
https://vnexpress.net/doi-song-cooking-canh-hoa-thien-ly-4478918.html,,Cách nấu canh hoa thiên lý giải nhiệt ngày hè,"Hoa thiên lý màu xanh tươi, giò chín tới, tôm mềm, nước canh thanh ngọt hấp dẫn. Đây là món canh phổ biến của vùng đồng bằng Bắc Bộ giúp giải nhiệt trong những ngày hè.",Bùi Thủy,25 phút,4-5 người,302 kcal,4,"['200 g thiên lý', '100 g giò sống', '1 nhúm tôm khô', 'Gia vị: Mắm, muối, hạt nêm']",[],[],"Thứ tư, 22/6/2022, 17:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-nau-canh-rau-ngot-4476846.html,,Cách nấu canh rau ngót riêu tép ngọt mát ngày nóng,"Một bát canh với rau ngót xanh mềm, riêu tép ngọt thơm, thanh mát, nhanh chóng xua tan những mệt mỏi ngày nóng bức.",Bùi Thủy,30 phút,4-5 người,264 kcal,4,"['100 gr tép đồng nhỏ', '1 bó rau ngót', '2 củ hành khô', 'Gia vị: mắm, muối, hạt nêm']",[],[],"Thứ năm, 16/6/2022, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-muop-xao-long-ga-4475506.html,,Cách làm mướp xào lòng gà đơn giản mà hết cả nồi cơm,"Chỉ 20 phút chế biến, bạn đã có món ăn thanh mát, đưa cơm ngày hè với mướp xanh giòn, ngọt thơm, giá đỗ chín vừa tới, lòng gà vị hài hòa.",Bùi Thủy,20 phút,4-5 người,659 kcal,7,"['2 - 3 trái mướp hương', '100 gr giá đỗ', '1 bộ lòng gà', '1 nắm hành lá', 'Hành củ khô', 'Gia vị: Mắm, muối, hạt nêm, hạt tiêu', 'Dầu ăn']",[],[],"Thứ ba, 14/6/2022, 17:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-sau-ngam-mam-toi-4472846.html,,"Cách làm sấu ngâm mắm tỏi ớt cay ngọt, ngon giòn để được lâu","Sấu giòn đượm vị chua cay mặn ngọt, thơm mùi riềng tỏi, ăn cùng thịt luộc, rau củ quả luộc thì cao lương mĩ vị cũng khó sánh bằng trong mùa hè oi bức.",Bùi Thủy,20 phút,8-10 người,1.583 kcal,7,"['1 kg sấu bánh tẻ', '500 ml nước mắm 30 - 40 độ đạm', '300 gr đường', '200 ml nước', '1 nhánh riềng bánh tẻ (không non quá, không già quá)', '1 củ tỏi', 'Ớt quả tùy khẩu vị']",[],[],"Thứ hai, 6/6/2022, 19:28 (GMT+7)"
https://vnexpress.net/doi-song-cooking-chao-suon-gan-ngo-xao-4472065.html,Món ngon hàng ngày,"Cách nấu cháo sườn gan ngô xào Đài Loan ngọt bùi, thơm ngon","Cháo ngọt thơm, hạt gạo nở bung, gan bùi bùi, sườn đậm vị, ngô giòn ngọt, tất cả quyện hòa đa màu sắc, cuốn hút tín đồ ẩm thực từ cái nhìn đầu tiên.",Bùi Thủy,90 phút,4-6 người,2.088 kcal,9,"['600 gr xương bay hoặc xương cục', '400 gr sườn non', '200 gr gan heo', '1 bắp ngô ngọt', 'Gạo tẻ, gạo nếp', 'Bột bắp', 'Hành khô, tỏi', 'Gia vị: Mắm, muối, hạt nêm, hạt tiêu, tương ớt, dầu hào, xì dầu', 'Dầu màu điều, dầu ăn']",[],[],"Thứ bảy, 4/6/2022, 19:00 (GMT+7)"
